Frame,HEAD_X,HEAD_Y,HEAD_Z,LSHO_X,LSHO_Y,LSHO_Z,RSHO_X,RSHO_Y,RSHO_Z,LELB_X,LELB_Y,LELB_Z,RELB_X,RELB_Y,RELB_Z,LHIP_X,LHIP_Y,LHIP_Z,RHIP_X,RHIP_Y,RHIP_Z,LKNE_X,LKNE_Y,LKNE_Z,RKNE_X,RKNE_Y,RKNE_Z,LANK_X,LANK_Y,LANK_Z,RANK_X,RANK_Y,RANK_Z
0,0.0,0.0,1581.0,-7.694682774887159e-16,221.0,1394.0,7.694682774887159e-16,-221.0,1394.0,-7.694682774887159e-16,306.0,1071.0,7.694682774887159e-16,-306.0,1071.0,0.0,153.0,901.0,-0.0,-153.0,901.0,141.70940586538043,143.0,518.4004125861072,-214.01435052019903,-143.0,553.6358427076601,267.48402472077714,133.0,130.27060794366594,-549.1382085451609,-133.0,320.921425916467
1,2.506664671286085,1.2558103905862676,1586.0759959593543,0.39451309806489776,221.0,1398.7939961838347,-0.39451309806489776,-221.0,1398.7939961838347,12.780639698704789,306.0,1075.185570500314,-12.780639698704789,-306.0,1075.185570500314,0.13150647187869802,153.0,907.2679007056868,-0.13150647187869802,-153.0,906.0120903151005,130.71493170451518,143.0,520.7294562341019,-212.14931609953732,-143.0,557.4257331513556,234.5585058507046,133.0,126.16575781704682,-553.2137422175274,-133.0,333.5082098602876
2,4.973797743297096,2.506664671286085,1591.0719404301767,0.7874014980749064,221.0,1403.5123881840557,-0.7874014980749064,-221.0,1403.5123881840557,25.492683303300655,306.0,1079.7799330657879,-25.492683303300655,-306.0,1079.7799330657879,0.26248391272365157,153.0,913.4443772580614,-0.26248391272365157,-153.0,910.9377125867754,119.61797218555085,143.0,523.2927818247542,-209.06484655103267,-143.0,560.415853986402,196.92969648744958,133.0,122.68462254006471,-556.1571334645354,-133.0,345.96086018780863
3,7.362491053693558,3.7476262917144925,1595.9090443837295,1.1770493248820912,221.0,1408.0807641401889,-1.1770493248820912,-221.0,1408.0807641401889,38.06847459407281,306.0,1084.7096152853226,-38.06847459407281,-306.0,1084.7096152853226,0.3924057355939628,153.0,919.4394180166678,-0.3924057355939628,-153.0,915.6917917249532,108.5183236062185,143.0,526.0276923593929,-204.71231523090538,-143.0,562.5383200107028,154.94683300207018,133.0,120.67797481258208,-557.9247333877254,-133.0,358.3203294716426
4,9.635073482034306,4.973797743297096,1600.5110238011196,1.5618582278033883,221.0,1412.4270780343907,-1.5618582278033883,-221.0,1412.4270780343907,50.44220710982247,306.0,1089.8952515504593,-50.44220710982247,-306.0,1089.8952515504593,0.5207502193947705,153.0,925.1658142062257,-0.5207502193947705,-153.0,920.1920164629286,97.5092583643131,143.0,528.8613488165165,-199.04842741525695,-143.0,563.7502100102965,110.09404059924081,133.0,121.05548415037487,-558.4438202575733,-133.0,370.6208450661818
5,11.755705045849464,6.180339887498948,1604.805302717845,1.9402558431345507,221.0,1416.482785900187,-1.9402558431345507,-221.0,1416.482785900187,62.55077535987902,306.0,1095.252938721128,-62.55077535987902,-306.0,1095.252938721128,0.6470028864961961,153.0,930.5405062969108,-0.6470028864961961,-153.0,924.3601664094118,86.67549025667675,143.0,531.713351553407,-192.03686901634546,-143.0,564.0354251789512,65.06997133678703,133.0,124.28581007860419,-557.6113381066182,-133.0,382.8744262046541
6,13.690942118573773,7.362491053693559,1608.7241577901118,2.310703907095921,221.0,1420.1839268017723,-2.310703907095921,-221.0,1420.1839268017723,74.33454122502256,306.0,1100.6956952463158,-74.33454122502256,-306.0,1100.6956952463158,0.7706588154945622,153.0,935.4858652936377,-0.7706588154945622,-153.0,928.1233742399443,76.091437489542,143.0,534.4986082642713,-183.65045121204332,-143.0,563.40570050724,23.35306849988917,133.0,129.92146551358258,-555.2976347586028,-133.0,403.42455143375315
7,15.410264855515784,8.515585831301456,1612.2057863324194,2.6717059191032972,221.0,1423.472131536174,-2.6717059191032972,-221.0,1423.472131536174,85.73799304318783,306.0,1106.1349918274032,-85.73799304318783,-306.0,1106.1349918274032,0.891224869952172,153.0,939.9308888405612,-0.891224869952172,-153.0,931.4153030092598,65.8198459431886,143.0,537.1303499065523,-173.8736779206004,-143.0,561.9006606247119,-11.672259535979109,133.0,136.5570437709518,-551.3561806537331,-133.0,423.7758530370476
8,16.886558510040302,9.635073482034308,1615.1952809828317,3.021814268532136,221.0,1426.295543150452,-3.021814268532136,-221.0,1426.295543150452,96.71027940249323,306.0,1111.4823191315602,-96.71027940249323,-306.0,1111.4823191315602,1.008221825946195,153.0,943.8122933886078,-1.008221825946195,-153.0,934.1772199065734,55.91080871109759,143.0,539.5231568126685,-162.70560393752197,-143.0,559.586834794698,-37.64502657806533,133.0,142.39432924742243,-545.6393342106437,-133.0,443.73226680027227
9,18.096541049320393,10.716535899579934,1617.6454956248738,3.3596367537826413,221.0,1428.6096347568252,-3.3596367537826413,-221.0,1428.6096347568252,107.2056048394084,306.0,1116.6507567289734,-107.2056048394084,-306.0,1116.6507567289734,1.121186383616999,153.0,947.0754853107608,-1.121186383616999,-153.0,936.3589494111809,46.401193088401364,143.0,541.5958668429336,-150.1627964051497,-143.0,556.5555812294474,-53.807535666206924,133.0,146.09338811317224,-538.0188525158187,-133.0,463.01579428461116
10,19.02113032590307,11.755705045849464,1619.5177889099537,3.683842439881265,221.0,1430.3779117482895,-3.683842439881265,-221.0,1430.3779117482895,117.18348019483263,306.0,1121.556507402266,-117.18348019483263,-306.0,1121.556507402266,1.2296730505505282,153.0,949.6753957562066,-1.2296730505505282,-153.0,937.9196907103571,37.31446496549709,143.0,543.2742542808719,-136.28216728788976,-143.0,552.9199195412388,-61.094494559283056,133.0,147.32011970812857,-528.4082210269228,-133.0,481.26292246032847
11,19.645745014573773,12.748479794973793,1620.782633654512,3.9931668194367567,221.0,1431.5724873403724,-3.9931668194367567,-221.0,1431.5724873403724,126.60882603933833,306.0,1126.1203622470503,-126.60882603933833,-306.0,1126.1203622470503,1.3332558876680178,153.0,951.5771661802778,-1.3332558876680178,-153.0,938.8286863853041,28.660884168792403,143.0,544.4933901187296,-121.12341590751221,-143.0,548.810330967998,-61.81243669543689,133.0,146.65098638102074,-516.7823732588494,-133.0,498.02962497990757
12,19.960534568565432,13.690942118573773,1621.420082501345,4.2864162608386716,221.0,1432.1745223623814,-4.2864162608386716,-221.0,1432.1745223623814,135.45193307529982,306.0,1130.2690644659012,-135.45193307529982,-306.0,1130.2690644659012,1.431530111233752,153.0,952.7566738385591,-1.431530111233752,-153.0,939.0657317199854,20.438033087269535,143.0,545.199619127661,-104.77081388262492,-143.0,544.3696556948798,-59.026887888057175,133.0,145.01300474084138,-503.1894979107063,-133.0,512.8054342606008
13,19.960534568565432,14.579372548428232,1621.420082501345,4.562471746469805,221.0,1432.1745223623814,-4.562471746469805,-221.0,1432.1745223623814,143.6882885190248,306.0,1133.9365433079554,-143.6882885190248,-306.0,1133.9365433079554,1.5241135475299248,153.0,953.2008890534863,-1.5241135475299248,-153.0,938.6215165050581,12.63163466764844,143.0,545.3521144144466,-87.33408396692012,-143.0,539.7472894902967,-55.8000610661542,133.0,143.13189734549297,-487.7498724104833,-133.0,525.0356448681895
14,19.645745014573773,15.410264855515786,1620.782633654512,4.8202919217470175,221.0,1431.5724873403724,-4.8202919217470175,-221.0,1431.5724873403724,151.29828196040043,306.0,1137.0649940253688,-151.29828196040043,-306.0,1137.0649940253688,1.6106479395907427,153.0,952.9080587105489,-1.6106479395907427,-153.0,937.497793855033,5.216613795756805,143.0,544.9239940582095,-68.94817080004117,-143.0,535.0929504261568,-54.512757116054594,133.0,141.319729647538,-470.63829177381933,-133.0,534.1495848262424
